station_complex,month,day_type,ridership,lines
New Utrecht Av (N)/62 St (D),6,weekend,18339.666666666668,D
New Utrecht Av (N)/62 St (D),7,weekday,69726.0,D
New Utrecht Av (N)/62 St (D),7,weekend,19486.666666666668,D
New Utrecht Av (N)/62 St (D),8,weekday,70723.0,D
New Utrecht Av (N)/62 St (D),8,weekend,15942.666666666666,D
New Utrecht Av (N)/62 St (D),9,weekday,78074.33333333333,D
New Utrecht Av (N)/62 St (D),9,weekend,18331.333333333332,D
New Utrecht Av (N)/62 St (D),10,weekday,75242.33333333333,D
New Utrecht Av (N)/62 St (D),10,weekend,19328.333333333332,D
New Utrecht Av (N)/62 St (D),11,weekday,84556.0,D
New Utrecht Av (N)/62 St (D),11,weekend,21607.5,D
New Utrecht Av (N)/62 St (D),12,weekday,79889.5,D
New Utrecht Av (N)/62 St (D),12,weekend,20232.0,D
"Newkirk Av-Little Haiti (2,5)",1,weekday,93007.0,"2,5"
"Newkirk Av-Little Haiti (2,5)",1,weekend,17620.666666666668,"2,5"
"Newkirk Av-Little Haiti (2,5)",2,weekday,91808.33333333333,"2,5"
"Newkirk Av-Little Haiti (2,5)",2,weekend,13706.333333333334,"2,5"
"Newkirk Av-Little Haiti (2,5)",3,weekday,109067.66666666667,"2,5"
"Newkirk Av-Little Haiti (2,5)",3,weekend,19318.0,"2,5"
"Newkirk Av-Little Haiti (2,5)",4,weekday,98460.66666666667,"2,5"
"Newkirk Av-Little Haiti (2,5)",4,weekend,20570.666666666668,"2,5"
"Newkirk Av-Little Haiti (2,5)",5,weekday,108358.0,"2,5"
"Newkirk Av-Little Haiti (2,5)",5,weekend,17332.333333333332,"2,5"
"Newkirk Av-Little Haiti (2,5)",6,weekday,98066.66666666667,"2,5"
"Newkirk Av-Little Haiti (2,5)",6,weekend,17050.333333333332,"2,5"
"Newkirk Av-Little Haiti (2,5)",7,weekday,90984.66666666667,"2,5"
"Newkirk Av-Little Haiti (2,5)",7,weekend,20930.666666666668,"2,5"
"Newkirk Av-Little Haiti (2,5)",8,weekday,96814.0,"2,5"
"Newkirk Av-Little Haiti (2,5)",8,weekend,19157.666666666668,"2,5"
"Newkirk Av-Little Haiti (2,5)",9,weekday,102300.33333333333,"2,5"
"Newkirk Av-Little Haiti (2,5)",9,weekend,18869.0,"2,5"
"Newkirk Av-Little Haiti (2,5)",10,weekday,104105.33333333333,"2,5"
"Newkirk Av-Little Haiti (2,5)",10,weekend,23085.0,"2,5"
"Newkirk Av-Little Haiti (2,5)",11,weekday,101389.0,"2,5"
"Newkirk Av-Little Haiti (2,5)",11,weekend,19132.5,"2,5"
"Newkirk Av-Little Haiti (2,5)",12,weekday,93963.5,"2,5"
"Newkirk Av-Little Haiti (2,5)",12,weekend,20760.0,"2,5"
"Newkirk Plaza (B,Q)",1,weekday,138952.0,"B,Q"
"Newkirk Plaza (B,Q)",1,weekend,24151.666666666668,"B,Q"
"Newkirk Plaza (B,Q)",2,weekday,137095.66666666666,"B,Q"
"Newkirk Plaza (B,Q)",2,weekend,27874.666666666668,"B,Q"
"Newkirk Plaza (B,Q)",3,weekday,161081.0,"B,Q"
"Newkirk Plaza (B,Q)",3,weekend,26304.0,"B,Q"
"Newkirk Plaza (B,Q)",4,weekday,144529.0,"B,Q"
"Newkirk Plaza (B,Q)",4,weekend,27960.0,"B,Q"
"Newkirk Plaza (B,Q)",5,weekday,165237.33333333334,"B,Q"
"Newkirk Plaza (B,Q)",5,weekend,32738.666666666668,"B,Q"
"Newkirk Plaza (B,Q)",6,weekday,151282.66666666666,"B,Q"
"Newkirk Plaza (B,Q)",6,weekend,35627.0,"B,Q"
"Newkirk Plaza (B,Q)",7,weekday,136129.33333333334,"B,Q"
"Newkirk Plaza (B,Q)",7,weekend,31952.0,"B,Q"
"Newkirk Plaza (B,Q)",8,weekday,140285.66666666666,"B,Q"
"Newkirk Plaza (B,Q)",8,weekend,29071.333333333332,"B,Q"
"Newkirk Plaza (B,Q)",9,weekday,148841.33333333334,"B,Q"
"Newkirk Plaza (B,Q)",9,weekend,29229.666666666668,"B,Q"
"Newkirk Plaza (B,Q)",10,weekday,152978.33333333334,"B,Q"
"Newkirk Plaza (B,Q)",10,weekend,18839.666666666668,"B,Q"
"Newkirk Plaza (B,Q)",11,weekday,158387.0,"B,Q"
"Newkirk Plaza (B,Q)",11,weekend,17795.5,"B,Q"
"Newkirk Plaza (B,Q)",12,weekday,146723.0,"B,Q"
"Newkirk Plaza (B,Q)",12,weekend,32931.0,"B,Q"
"Northern Blvd (M,R)",1,weekday,91442.0,"M,R"
"Northern Blvd (M,R)",1,weekend,17001.0,"M,R"
"Northern Blvd (M,R)",2,weekday,89560.0,"M,R"
"Northern Blvd (M,R)",2,weekend,16060.666666666666,"M,R"
"Northern Blvd (M,R)",3,weekday,104798.66666666667,"M,R"
"Northern Blvd (M,R)",3,weekend,19151.0,"M,R"
"Northern Blvd (M,R)",4,weekday,92033.66666666667,"M,R"
"Northern Blvd (M,R)",4,weekend,16956.333333333332,"M,R"
"Northern Blvd (M,R)",5,weekday,103588.0,"M,R"
"Northern Blvd (M,R)",5,weekend,15354.0,"M,R"
"Northern Blvd (M,R)",6,weekday,98621.33333333333,"M,R"
"Northern Blvd (M,R)",6,weekend,17735.0,"M,R"
"Northern Blvd (M,R)",7,weekday,90588.0,"M,R"
"Northern Blvd (M,R)",7,weekend,18388.0,"M,R"
"Northern Blvd (M,R)",8,weekday,96484.33333333333,"M,R"
"Northern Blvd (M,R)",8,weekend,16842.333333333332,"M,R"
"Northern Blvd (M,R)",9,weekday,97315.33333333333,"M,R"
"Northern Blvd (M,R)",9,weekend,16109.666666666666,"M,R"
"Northern Blvd (M,R)",10,weekday,99849.0,"M,R"
"Northern Blvd (M,R)",10,weekend,18438.666666666668,"M,R"
"Northern Blvd (M,R)",11,weekday,102010.0,"M,R"
"Northern Blvd (M,R)",11,weekend,16674.5,"M,R"
"Northern Blvd (M,R)",12,weekday,95467.5,"M,R"
"Northern Blvd (M,R)",12,weekend,20054.0,"M,R"
"Norwood Av (J,Z)",1,weekday,32288.0,"J,Z"
"Norwood Av (J,Z)",1,weekend,5966.0,"J,Z"
"Norwood Av (J,Z)",2,weekday,30835.333333333332,"J,Z"
"Norwood Av (J,Z)",2,weekend,5523.0,"J,Z"
"Norwood Av (J,Z)",3,weekday,38579.333333333336,"J,Z"
"Norwood Av (J,Z)",3,weekend,6253.333333333333,"J,Z"
"Norwood Av (J,Z)",4,weekday,34232.0,"J,Z"
"Norwood Av (J,Z)",4,weekend,7273.333333333333,"J,Z"
"Norwood Av (J,Z)",5,weekday,36323.333333333336,"J,Z"
"Norwood Av (J,Z)",5,weekend,5453.0,"J,Z"
"Norwood Av (J,Z)",6,weekday,33131.0,"J,Z"
"Norwood Av (J,Z)",6,weekend,6753.333333333333,"J,Z"
"Norwood Av (J,Z)",7,weekday,28113.666666666668,"J,Z"
"Norwood Av (J,Z)",7,weekend,6828.0,"J,Z"
"Norwood Av (J,Z)",8,weekday,30689.0,"J,Z"
"Norwood Av (J,Z)",8,weekend,5379.0,"J,Z"
"Norwood Av (J,Z)",9,weekday,34490.666666666664,"J,Z"
"Norwood Av (J,Z)",9,weekend,6354.333333333333,"J,Z"
"Norwood Av (J,Z)",10,weekday,35925.0,"J,Z"
"Norwood Av (J,Z)",10,weekend,7262.0,"J,Z"
"Norwood Av (J,Z)",11,weekday,34697.0,"J,Z"
"Norwood Av (J,Z)",11,weekend,6124.0,"J,Z"
"Norwood Av (J,Z)",12,weekday,32113.5,"J,Z"
"Norwood Av (J,Z)",12,weekend,6737.5,"J,Z"
Norwood-205 St (D),1,weekday,96156.66666666667,D
Norwood-205 St (D),1,weekend,12209.666666666666,D
Norwood-205 St (D),2,weekday,94382.0,D
Norwood-205 St (D),2,weekend,10364.0,D
Norwood-205 St (D),3,weekday,113152.66666666667,D
Norwood-205 St (D),3,weekend,16543.0,D
Norwood-205 St (D),4,weekday,100742.66666666667,D
Norwood-205 St (D),4,weekend,15543.666666666666,D
Norwood-205 St (D),5,weekday,111727.0,D
Norwood-205 St (D),5,weekend,15189.0,D
Norwood-205 St (D),6,weekday,100539.0,D
Norwood-205 St (D),6,weekend,15433.0,D
Norwood-205 St (D),7,weekday,86251.0,D
Norwood-205 St (D),7,weekend,12829.666666666666,D
Norwood-205 St (D),8,weekday,65364.333333333336,D
Norwood-205 St (D),8,weekend,8963.0,D
Norwood-205 St (D),9,weekday,94492.66666666667,D
Norwood-205 St (D),9,weekend,15869.333333333334,D
Norwood-205 St (D),10,weekday,99276.33333333333,D
Norwood-205 St (D),10,weekend,17319.0,D
Norwood-205 St (D),11,weekday,101437.5,D
Norwood-205 St (D),11,weekend,6274.5,D
Norwood-205 St (D),12,weekday,95097.5,D
Norwood-205 St (D),12,weekend,8737.0,D
Nostrand Av (3),1,weekday,49061.0,3
Nostrand Av (3),1,weekend,11345.666666666666,3
Nostrand Av (3),2,weekday,48810.333333333336,3
Nostrand Av (3),2,weekend,11522.666666666666,3
Nostrand Av (3),3,weekday,57132.666666666664,3
Nostrand Av (3),3,weekend,12913.666666666666,3
Nostrand Av (3),4,weekday,50088.666666666664,3
Nostrand Av (3),4,weekend,14022.666666666666,3
Nostrand Av (3),5,weekday,56779.333333333336,3
Nostrand Av (3),5,weekend,13503.333333333334,3
Nostrand Av (3),6,weekday,51728.0,3
Nostrand Av (3),6,weekend,14699.333333333334,3
Nostrand Av (3),7,weekday,47719.333333333336,3
Nostrand Av (3),7,weekend,13629.666666666666,3
Nostrand Av (3),8,weekday,49344.0,3
Nostrand Av (3),8,weekend,12153.666666666666,3
Nostrand Av (3),9,weekday,55363.666666666664,3
Nostrand Av (3),9,weekend,13249.666666666666,3
Nostrand Av (3),10,weekday,55571.0,3
Nostrand Av (3),10,weekend,15072.333333333334,3
Nostrand Av (3),11,weekday,55373.0,3
Nostrand Av (3),11,weekend,12165.5,3
Nostrand Av (3),12,weekday,51038.5,3
Nostrand Av (3),12,weekend,13503.0,3
"Nostrand Av (A,C)",1,weekday,220706.0,"A,C"
"Nostrand Av (A,C)",1,weekend,53667.0,"A,C"
"Nostrand Av (A,C)",2,weekday,222264.33333333334,"A,C"
"Nostrand Av (A,C)",2,weekend,55138.333333333336,"A,C"
"Nostrand Av (A,C)",3,weekday,261608.33333333334,"A,C"
"Nostrand Av (A,C)",3,weekend,61594.666666666664,"A,C"
"Nostrand Av (A,C)",4,weekday,238777.0,"A,C"
"Nostrand Av (A,C)",4,weekend,56357.333333333336,"A,C"
"Nostrand Av (A,C)",5,weekday,267828.3333333333,"A,C"
"Nostrand Av (A,C)",5,weekend,61556.666666666664,"A,C"
"Nostrand Av (A,C)",6,weekday,245976.33333333334,"A,C"
"Nostrand Av (A,C)",6,weekend,68412.66666666667,"A,C"
"Nostrand Av (A,C)",7,weekday,234103.0,"A,C"
"Nostrand Av (A,C)",7,weekend,66892.66666666667,"A,C"
"Nostrand Av (A,C)",8,weekday,247293.33333333334,"A,C"
"Nostrand Av (A,C)",8,weekend,61999.333333333336,"A,C"
"Nostrand Av (A,C)",9,weekday,252424.0,"A,C"
"Nostrand Av (A,C)",9,weekend,62210.666666666664,"A,C"
"Nostrand Av (A,C)",10,weekday,258646.0,"A,C"
"Nostrand Av (A,C)",10,weekend,69801.66666666667,"A,C"
"Nostrand Av (A,C)",11,weekday,253282.0,"A,C"
"Nostrand Av (A,C)",11,weekend,59447.5,"A,C"
"Nostrand Av (A,C)",12,weekday,232745.5,"A,C"
"Nostrand Av (A,C)",12,weekend,58619.5,"A,C"
Ocean Pkwy (Q),1,weekday,43744.333333333336,Q
Ocean Pkwy (Q),1,weekend,8887.666666666666,Q
Ocean Pkwy (Q),2,weekday,40256.666666666664,Q
Ocean Pkwy (Q),2,weekend,8163.0,Q
Ocean Pkwy (Q),3,weekday,50537.0,Q
Ocean Pkwy (Q),3,weekend,10431.333333333334,Q
Ocean Pkwy (Q),4,weekday,45417.666666666664,Q
Ocean Pkwy (Q),4,weekend,9169.0,Q
Ocean Pkwy (Q),5,weekday,53503.333333333336,Q
Ocean Pkwy (Q),5,weekend,13976.666666666666,Q
Ocean Pkwy (Q),6,weekday,49349.666666666664,Q
Ocean Pkwy (Q),6,weekend,14952.0,Q
Ocean Pkwy (Q),7,weekday,47158.333333333336,Q
Ocean Pkwy (Q),7,weekend,15786.666666666666,Q
Ocean Pkwy (Q),8,weekday,47539.666666666664,Q
Ocean Pkwy (Q),8,weekend,14098.0,Q
Ocean Pkwy (Q),9,weekday,49762.333333333336,Q
Ocean Pkwy (Q),9,weekend,12344.0,Q
Ocean Pkwy (Q),10,weekday,48164.0,Q
Ocean Pkwy (Q),10,weekend,8413.0,Q
Ocean Pkwy (Q),11,weekday,48968.0,Q
Ocean Pkwy (Q),11,weekend,6467.5,Q
Ocean Pkwy (Q),12,weekday,44874.0,Q
Ocean Pkwy (Q),12,weekend,11135.0,Q
Ozone Park-Lefferts Blvd (A),1,weekday,89474.0,A
Ozone Park-Lefferts Blvd (A),1,weekend,14267.666666666666,A
Ozone Park-Lefferts Blvd (A),2,weekday,89726.33333333333,A
Ozone Park-Lefferts Blvd (A),2,weekend,14637.333333333334,A
Ozone Park-Lefferts Blvd (A),3,weekday,104551.0,A
Ozone Park-Lefferts Blvd (A),3,weekend,17138.333333333332,A
Ozone Park-Lefferts Blvd (A),4,weekday,92433.33333333333,A
Ozone Park-Lefferts Blvd (A),4,weekend,15899.333333333334,A
Ozone Park-Lefferts Blvd (A),5,weekday,103600.33333333333,A
Ozone Park-Lefferts Blvd (A),5,weekend,13766.666666666666,A
Ozone Park-Lefferts Blvd (A),6,weekday,95764.0,A
Ozone Park-Lefferts Blvd (A),6,weekend,18099.333333333332,A
Ozone Park-Lefferts Blvd (A),7,weekday,90798.0,A
Ozone Park-Lefferts Blvd (A),7,weekend,19141.666666666668,A
Ozone Park-Lefferts Blvd (A),8,weekday,97145.0,A
Ozone Park-Lefferts Blvd (A),8,weekend,17842.666666666668,A
Ozone Park-Lefferts Blvd (A),9,weekday,96516.0,A
Ozone Park-Lefferts Blvd (A),9,weekend,12271.666666666666,A
Ozone Park-Lefferts Blvd (A),10,weekday,97218.33333333333,A
Ozone Park-Lefferts Blvd (A),10,weekend,11080.333333333334,A
Ozone Park-Lefferts Blvd (A),11,weekday,97918.5,A
Ozone Park-Lefferts Blvd (A),11,weekend,15402.0,A
Ozone Park-Lefferts Blvd (A),12,weekday,90873.5,A
Ozone Park-Lefferts Blvd (A),12,weekend,17508.0,A
Park Pl (S),1,weekday,22377.666666666668,S
Park Pl (S),1,weekend,4730.333333333333,S
Park Pl (S),2,weekday,21688.666666666668,S
Park Pl (S),2,weekend,5108.666666666667,S
Park Pl (S),3,weekday,25502.333333333332,S
Park Pl (S),3,weekend,5217.0,S
Park Pl (S),4,weekday,22563.0,S
Park Pl (S),4,weekend,6080.0,S
Park Pl (S),5,weekday,25702.666666666668,S
Park Pl (S),5,weekend,6032.0,S
Park Pl (S),6,weekday,23506.0,S
Park Pl (S),6,weekend,4999.0,S
Park Pl (S),7,weekday,20857.0,S
Park Pl (S),7,weekend,5638.666666666667,S
Park Pl (S),8,weekday,21215.333333333332,S
Park Pl (S),8,weekend,4698.333333333333,S
Park Pl (S),9,weekday,24059.333333333332,S
Park Pl (S),9,weekend,5969.333333333333,S
Park Pl (S),10,weekday,24231.0,S
Park Pl (S),10,weekend,6137.666666666667,S
Park Pl (S),11,weekday,23700.5,S
Park Pl (S),11,weekend,5101.5,S
Park Pl (S),12,weekday,22441.5,S
Park Pl (S),12,weekend,5907.5,S
Parkchester (6),1,weekday,197982.66666666666,6
Parkchester (6),1,weekend,38555.666666666664,6
Parkchester (6),2,weekday,192535.33333333334,6
Parkchester (6),2,weekend,37409.0,6
Parkchester (6),3,weekday,231003.66666666666,6
Parkchester (6),3,weekend,43403.0,6
Parkchester (6),4,weekday,205640.33333333334,6
Parkchester (6),4,weekend,45678.666666666664,6
Parkchester (6),5,weekday,234402.0,6
Parkchester (6),5,weekend,47109.0,6
Parkchester (6),6,weekday,202462.33333333334,6
Parkchester (6),6,weekend,45903.333333333336,6
Parkchester (6),7,weekday,179537.66666666666,6
Parkchester (6),7,weekend,46829.333333333336,6
Parkchester (6),8,weekday,197728.66666666666,6
Parkchester (6),8,weekend,43579.0,6
Parkchester (6),9,weekday,210505.66666666666,6
Parkchester (6),9,weekend,45321.0,6
Parkchester (6),10,weekday,211260.66666666666,6
Parkchester (6),10,weekend,46062.666666666664,6
Parkchester (6),11,weekday,219572.0,6
Parkchester (6),11,weekend,40081.0,6
Parkchester (6),12,weekday,206758.5,6
Parkchester (6),12,weekend,46582.0,6
Parkside Av (Q),1,weekday,80910.66666666667,Q
Parkside Av (Q),1,weekend,19613.333333333332,Q
Parkside Av (Q),2,weekday,78989.66666666667,Q
Parkside Av (Q),2,weekend,25072.0,Q
Parkside Av (Q),3,weekday,91988.0,Q
Parkside Av (Q),3,weekend,21249.0,Q
Parkside Av (Q),4,weekday,84526.66666666667,Q
Parkside Av (Q),4,weekend,22386.0,Q
Parkside Av (Q),5,weekday,94997.66666666667,Q
Parkside Av (Q),5,weekend,28470.0,Q
Parkside Av (Q),6,weekday,88196.66666666667,Q
Parkside Av (Q),6,weekend,30313.666666666668,Q
Parkside Av (Q),7,weekday,80349.33333333333,Q
Parkside Av (Q),7,weekend,26800.666666666668,Q
Parkside Av (Q),8,weekday,88885.66666666667,Q
Parkside Av (Q),8,weekend,25020.0,Q
Parkside Av (Q),9,weekday,93240.33333333333,Q
Parkside Av (Q),9,weekend,24832.666666666668,Q
Parkside Av (Q),10,weekday,90583.0,Q
Parkside Av (Q),10,weekend,14259.333333333334,Q
Parkside Av (Q),11,weekday,82025.5,Q
Parkside Av (Q),11,weekend,15127.0,Q
Parkside Av (Q),12,weekday,82777.5,Q
Parkside Av (Q),12,weekend,28376.0,Q
Parsons Blvd (F),1,weekday,95042.66666666667,F
Parsons Blvd (F),1,weekend,19648.333333333332,F
Parsons Blvd (F),2,weekday,95816.0,F
Parsons Blvd (F),2,weekend,22877.666666666668,F
Parsons Blvd (F),3,weekday,113685.33333333333,F
Parsons Blvd (F),3,weekend,22500.333333333332,F
Parsons Blvd (F),4,weekday,100045.0,F
Parsons Blvd (F),4,weekend,22805.666666666668,F
Parsons Blvd (F),5,weekday,114318.33333333333,F
Parsons Blvd (F),5,weekend,21524.0,F
Parsons Blvd (F),6,weekday,102278.66666666667,F
Parsons Blvd (F),6,weekend,23591.0,F
Parsons Blvd (F),7,weekday,97392.0,F
Parsons Blvd (F),7,weekend,29136.333333333332,F
Parsons Blvd (F),8,weekday,100958.0,F
Parsons Blvd (F),8,weekend,23907.0,F
Parsons Blvd (F),9,weekday,103794.66666666667,F
Parsons Blvd (F),9,weekend,23103.333333333332,F
Parsons Blvd (F),10,weekday,105714.0,F
Parsons Blvd (F),10,weekend,25346.333333333332,F
Parsons Blvd (F),11,weekday,104161.0,F
Parsons Blvd (F),11,weekend,21294.5,F
Parsons Blvd (F),12,weekday,99233.0,F
Parsons Blvd (F),12,weekend,24855.0,F
Pelham Bay Park (6),1,weekday,78149.33333333333,6
Pelham Bay Park (6),1,weekend,13910.333333333334,6
Pelham Bay Park (6),2,weekday,77571.0,6
Pelham Bay Park (6),2,weekend,14060.0,6
Pelham Bay Park (6),3,weekday,92962.66666666667,6
Pelham Bay Park (6),3,weekend,16596.333333333332,6
Pelham Bay Park (6),4,weekday,85860.0,6
Pelham Bay Park (6),4,weekend,18698.0,6
Pelham Bay Park (6),5,weekday,94683.33333333333,6
Pelham Bay Park (6),5,weekend,14795.333333333334,6
Pelham Bay Park (6),6,weekday,86034.0,6
Pelham Bay Park (6),6,weekend,17770.333333333332,6
Pelham Bay Park (6),7,weekday,77600.33333333333,6
Pelham Bay Park (6),7,weekend,20024.0,6
Pelham Bay Park (6),8,weekday,82950.33333333333,6
Pelham Bay Park (6),8,weekend,16695.0,6
Pelham Bay Park (6),9,weekday,86909.33333333333,6
Pelham Bay Park (6),9,weekend,18404.0,6
Pelham Bay Park (6),10,weekday,87089.0,6
Pelham Bay Park (6),10,weekend,18626.333333333332,6
Pelham Bay Park (6),11,weekday,87193.5,6
Pelham Bay Park (6),11,weekend,16064.5,6
Pelham Bay Park (6),12,weekday,83457.5,6
Pelham Bay Park (6),12,weekend,18099.0,6
"Pelham Pkwy (2,5)",1,weekday,101221.0,"2,5"
"Pelham Pkwy (2,5)",1,weekend,18016.666666666668,"2,5"
"Pelham Pkwy (2,5)",2,weekday,96730.66666666667,"2,5"
"Pelham Pkwy (2,5)",2,weekend,18818.0,"2,5"
"Pelham Pkwy (2,5)",3,weekday,124764.66666666667,"2,5"
"Pelham Pkwy (2,5)",3,weekend,21985.0,"2,5"
"Pelham Pkwy (2,5)",4,weekday,115079.0,"2,5"
"Pelham Pkwy (2,5)",4,weekend,22294.333333333332,"2,5"
"Pelham Pkwy (2,5)",5,weekday,122196.33333333333,"2,5"
"Pelham Pkwy (2,5)",5,weekend,21253.0,"2,5"
"Pelham Pkwy (2,5)",6,weekday,109774.66666666667,"2,5"
"Pelham Pkwy (2,5)",6,weekend,21419.333333333332,"2,5"
"Pelham Pkwy (2,5)",7,weekday,98065.33333333333,"2,5"
"Pelham Pkwy (2,5)",7,weekend,21360.666666666668,"2,5"
"Pelham Pkwy (2,5)",8,weekday,103275.33333333333,"2,5"
"Pelham Pkwy (2,5)",8,weekend,18656.333333333332,"2,5"
"Pelham Pkwy (2,5)",9,weekday,106476.66666666667,"2,5"
"Pelham Pkwy (2,5)",9,weekend,21028.0,"2,5"
"Pelham Pkwy (2,5)",10,weekday,110935.66666666667,"2,5"
"Pelham Pkwy (2,5)",10,weekend,22394.666666666668,"2,5"
"Pelham Pkwy (2,5)",11,weekday,113971.0,"2,5"
"Pelham Pkwy (2,5)",11,weekend,21300.0,"2,5"
"Pelham Pkwy (2,5)",12,weekday,105331.5,"2,5"
"Pelham Pkwy (2,5)",12,weekend,23221.5,"2,5"
Pelham Pkwy (5),1,weekday,40263.333333333336,5
Pelham Pkwy (5),1,weekend,4203.666666666667,5
Pelham Pkwy (5),2,weekday,40420.666666666664,5
Pelham Pkwy (5),2,weekend,3856.3333333333335,5
Pelham Pkwy (5),3,weekday,48813.0,5
Pelham Pkwy (5),3,weekend,4393.333333333333,5
Pelham Pkwy (5),4,weekday,39706.666666666664,5
Pelham Pkwy (5),4,weekend,3869.3333333333335,5
Pelham Pkwy (5),5,weekday,47513.333333333336,5
Pelham Pkwy (5),5,weekend,4661.0,5
Pelham Pkwy (5),6,weekday,42335.333333333336,5
Pelham Pkwy (5),6,weekend,4365.0,5
Pelham Pkwy (5),7,weekday,37784.666666666664,5
Pelham Pkwy (5),7,weekend,4802.0,5
Pelham Pkwy (5),8,weekday,39402.0,5
Pelham Pkwy (5),8,weekend,4901.666666666667,5
Pelham Pkwy (5),9,weekday,43077.666666666664,5
Pelham Pkwy (5),9,weekend,4106.0,5
Pelham Pkwy (5),10,weekday,45147.666666666664,5
Pelham Pkwy (5),10,weekend,4350.333333333333,5
Pelham Pkwy (5),11,weekday,44963.0,5
Pelham Pkwy (5),11,weekend,4129.0,5
Pelham Pkwy (5),12,weekday,40658.5,5
Pelham Pkwy (5),12,weekend,5328.5,5
Pennsylvania Av (3),1,weekday,54581.666666666664,3
Pennsylvania Av (3),1,weekend,9931.333333333334,3
Pennsylvania Av (3),2,weekday,53909.0,3
Pennsylvania Av (3),2,weekend,9044.333333333334,3
Pennsylvania Av (3),3,weekday,64787.0,3
Pennsylvania Av (3),3,weekend,10541.0,3
Pennsylvania Av (3),4,weekday,55618.666666666664,3
Pennsylvania Av (3),4,weekend,12259.666666666666,3
Pennsylvania Av (3),5,weekday,63179.666666666664,3
Pennsylvania Av (3),5,weekend,11656.0,3
Pennsylvania Av (3),6,weekday,55656.0,3
Pennsylvania Av (3),6,weekend,10333.666666666666,3
Pennsylvania Av (3),7,weekday,51416.666666666664,3
Pennsylvania Av (3),7,weekend,12564.666666666666,3
Pennsylvania Av (3),8,weekday,52812.333333333336,3
Pennsylvania Av (3),8,weekend,11478.333333333334,3
Pennsylvania Av (3),9,weekday,57223.666666666664,3
Pennsylvania Av (3),9,weekend,10803.333333333334,3
Pennsylvania Av (3),10,weekday,58337.666666666664,3
Pennsylvania Av (3),10,weekend,11714.666666666666,3
Pennsylvania Av (3),11,weekday,60512.5,3
Pennsylvania Av (3),11,weekend,9371.0,3
Pennsylvania Av (3),12,weekday,57255.5,3
Pennsylvania Av (3),12,weekend,8805.5,3
"President St-Medgar Evers College (2,5)",1,weekday,50048.0,"2,5"
"President St-Medgar Evers College (2,5)",1,weekend,8542.0,"2,5"
"President St-Medgar Evers College (2,5)",2,weekday,50416.0,"2,5"
"President St-Medgar Evers College (2,5)",2,weekend,7835.0,"2,5"
"President St-Medgar Evers College (2,5)",3,weekday,60029.0,"2,5"
"President St-Medgar Evers College (2,5)",3,weekend,9302.666666666666,"2,5"
"President St-Medgar Evers College (2,5)",4,weekday,50317.333333333336,"2,5"
"President St-Medgar Evers College (2,5)",4,weekend,9976.333333333334,"2,5"
"President St-Medgar Evers College (2,5)",5,weekday,57292.333333333336,"2,5"
"President St-Medgar Evers College (2,5)",5,weekend,8275.666666666666,"2,5"
"President St-Medgar Evers College (2,5)",6,weekday,49188.666666666664,"2,5"
"President St-Medgar Evers College (2,5)",6,weekend,7984.333333333333,"2,5"
"President St-Medgar Evers College (2,5)",7,weekday,43904.0,"2,5"
"President St-Medgar Evers College (2,5)",7,weekend,9056.666666666666,"2,5"
"President St-Medgar Evers College (2,5)",8,weekday,45931.0,"2,5"
"President St-Medgar Evers College (2,5)",8,weekend,8554.666666666666,"2,5"
"President St-Medgar Evers College (2,5)",9,weekday,54842.666666666664,"2,5"
"President St-Medgar Evers College (2,5)",9,weekend,8775.0,"2,5"
"President St-Medgar Evers College (2,5)",10,weekday,54861.0,"2,5"
"President St-Medgar Evers College (2,5)",10,weekend,10507.666666666666,"2,5"
"President St-Medgar Evers College (2,5)",11,weekday,54193.0,"2,5"
"President St-Medgar Evers College (2,5)",11,weekend,8614.0,"2,5"
"President St-Medgar Evers College (2,5)",12,weekday,49539.0,"2,5"
"President St-Medgar Evers College (2,5)",12,weekend,10724.0,"2,5"
"Prince St (R,W)",1,weekday,139287.66666666666,"R,W"
"Prince St (R,W)",1,weekend,65188.666666666664,"R,W"
"Prince St (R,W)",2,weekday,141606.33333333334,"R,W"
"Prince St (R,W)",2,weekend,71690.33333333333,"R,W"
"Prince St (R,W)",3,weekday,167807.0,"R,W"
"Prince St (R,W)",3,weekend,83661.0,"R,W"
"Prince St (R,W)",4,weekday,164988.66666666666,"R,W"
"Prince St (R,W)",4,weekend,81407.33333333333,"R,W"
"Prince St (R,W)",5,weekday,185044.0,"R,W"
"Prince St (R,W)",5,weekend,73976.0,"R,W"
"Prince St (R,W)",6,weekday,175399.33333333334,"R,W"
"Prince St (R,W)",6,weekend,78730.66666666667,"R,W"
"Prince St (R,W)",7,weekday,170611.66666666666,"R,W"
"Prince St (R,W)",7,weekend,77821.0,"R,W"
"Prince St (R,W)",8,weekday,176552.66666666666,"R,W"
"Prince St (R,W)",8,weekend,73553.66666666667,"R,W"
"Prince St (R,W)",9,weekday,167442.66666666666,"R,W"
"Prince St (R,W)",9,weekend,77539.33333333333,"R,W"
"Prince St (R,W)",10,weekday,175402.0,"R,W"
"Prince St (R,W)",10,weekend,82036.0,"R,W"
"Prince St (R,W)",11,weekday,178894.5,"R,W"
"Prince St (R,W)",11,weekend,76741.0,"R,W"
"Prince St (R,W)",12,weekday,195763.0,"R,W"
"Prince St (R,W)",12,weekend,72891.0,"R,W"
